Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Antonio Adán,es ESP,GK,Atlético Madrid,31,1987,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,12,24,50.0,369,247,1,1,100.0,6,6,100.0,5,17,29.4,0.0,0,0,0,0,0,13,11,0,0,1,0,0,0,0,0,8,1,15,16,5,0,0,3,0,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,27,0,0,,0,0,11,0,0,0,9,9,100.0,0,90,2.6,90,1,0,,35,2.00,5,4,+1,+1.00,+0.32,1.6,2.4,-0.9,-0.87,-1.09,0,0,0,0,0,3,0,0,,La-Liga,12,2018-2019
Aday,es ESP,"DF,MF",Girona,30,1987,10,8,645,7.2,0,2,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,0.2,0.2,0.8,1.0,0.03,0.12,0.15,0.03,0.15,9,3,33.3,1.26,0.42,0.00,0.00,28.4,2,0.02,-0.2,-0.2,230,325,70.8,4875,1724,81,91,89.0,97,126,77.0,46,94,48.9,+1.2,14,8,10,10,12,258,67,0,65,25,41,7,1,0,0,170,45,110,37,228,14,45,1,2,3,7,12,25,3.49,14,5,3,1,0,2,0.28,2,0,0,0,0,0,13,7,5,7,1,9,52.9,8,21,24.1,33,37,17,0,8,21,10,0,386,19,7,15,73.3,11,0,258,4,4,5,267,236,88.4,20,65,18.9,76,4,2,18,0,1.20,10,10,0,0.00,+0.52,7.1,9.9,-2.7,-0.38,-0.08,0,10,0,0,0,38,0,4,0.0,La-Liga,12,2018-2019
Aritz Aduriz,es ESP,FW,Athletic Club,37,1981,20,10,943,10.5,2,0,0,2,2,5,0,0.19,0.00,0.19,0.00,0.00,3.4,1.8,0.4,2.3,0.32,0.04,0.36,0.17,0.21,14,7,50.0,1.34,0.67,0.00,0.00,12.1,0,0.13,-1.4,-1.8,149,237,62.9,2052,331,92,135,68.1,44,74,59.5,7,17,41.2,-0.4,5,10,3,1,8,227,10,0,66,1,9,1,0,0,0,115,67,55,24,123,46,1,11,1,6,10,7,15,1.43,13,0,0,1,0,1,0.10,1,0,0,0,0,0,5,3,2,3,0,0,0.0,5,27,22.3,7,63,51,0,3,6,4,0,326,3,44,12,58.3,7,1,183,1,28,7,477,262,54.9,92,47,27.6,80,4,10,14,3,1.15,6,13,-7,-0.67,-0.78,10.6,13.3,-2.7,-0.26,-0.22,0,28,0,1,0,25,38,44,46.3,La-Liga,12,2018-2019
Luis Advíncula,pe PER,DF,Rayo Vallecano,28,1990,28,27,2389,26.5,1,3,1,0,0,6,2,0.04,0.11,0.15,0.04,0.15,0.9,0.9,1.8,2.7,0.04,0.07,0.10,0.04,0.10,17,5,29.4,0.64,0.19,0.06,0.20,21.7,0,0.06,+0.1,+0.1,980,1204,81.4,17749,6575,464,506,91.7,413,487,84.8,96,172,55.8,+1.2,15,55,24,13,70,979,225,0,186,50,49,2,0,1,0,694,241,269,297,633,61,195,2,2,22,17,37,41,1.54,28,3,2,7,0,7,0.26,4,0,0,0,3,0,54,34,38,11,5,16,42.1,22,116,31.3,199,134,38,0,38,70,50,1,1470,82,31,66,62.1,45,1,987,5,32,32,1007,867,86.1,68,85,69.9,88,24,1,14,6,0.86,33,48,-15,-0.57,+0.66,30.1,40.1,-10.1,-0.38,-0.06,2,54,2,0,0,217,19,22,46.3,La-Liga,12,2018-2019
Martin Agirregabiria,es ESP,DF,Alavés,22,1996,27,23,2032,22.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.6,0.01,0.02,0.02,0.01,0.02,2,0,0.0,0.09,0.00,0.00,,18.5,0,0.07,-0.1,-0.1,673,968,69.5,11708,5682,311,366,85.0,301,410,73.4,56,159,35.2,-0.4,8,63,14,5,92,750,218,0,118,18,30,3,3,0,0,470,212,286,51,633,80,196,1,4,30,23,41,22,0.97,20,0,1,0,1,1,0.04,1,0,0,0,0,0,46,28,30,12,4,28,53.8,24,52,23.4,129,63,30,1,32,74,85,0,1208,88,8,39,71.8,29,1,642,4,18,14,635,570,89.8,27,75,59.4,88,18,4,5,4,1.37,24,30,-6,-0.27,+0.06,23.9,31.4,-7.5,-0.33,+0.07,0,27,0,0,0,208,19,23,45.2,La-Liga,12,2018-2019
Juan Aguilera,es ESP,MF,Huesca,32,1985,6,4,344,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.13,0.01,0.15,0.13,0.15,3,1,33.3,0.78,0.26,0.00,0.00,17.8,0,0.17,-0.5,-0.5,163,185,88.1,2694,771,87,95,91.6,65,73,89.0,11,17,64.7,0.0,1,16,3,1,11,181,4,0,18,7,2,0,0,0,0,148,15,22,15,158,10,0,0,1,2,3,1,5,1.31,5,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,1,1,1,8.3,11,8,19.5,8,27,6,0,4,4,3,0,212,4,4,2,50.0,2,0,156,1,2,2,167,150,89.8,4,57,10.1,64,1,2,45,20,0.17,1,5,-4,-1.05,-0.52,3.5,5.2,-1.7,-0.44,-0.17,0,4,0,1,0,37,2,4,33.3,La-Liga,12,2018-2019
Carlos Akapo,gq EQG,DF,Huesca,25,1993,13,12,1023,11.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.7,0.03,0.03,0.06,0.03,0.06,8,2,25.0,0.70,0.18,0.00,0.00,22.6,0,0.04,-0.3,-0.3,346,442,78.3,5601,2530,184,210,87.6,124,166,74.7,31,47,66.0,-0.3,3,20,5,0,25,352,90,1,62,6,8,0,0,0,0,243,103,96,63,253,30,87,1,4,11,5,15,16,1.41,10,1,3,1,0,2,0.18,1,0,0,0,1,0,33,17,22,9,2,14,48.3,15,44,25.7,99,50,22,0,14,50,38,0,574,43,15,18,72.2,13,0,319,6,9,8,298,268,89.9,20,79,29.9,84,10,1,21,5,0.62,9,16,-7,-0.62,-0.05,11.6,16.0,-4.4,-0.39,-0.13,0,18,0,0,0,98,15,11,57.7,La-Liga,12,2018-2019
Sergio Akieme,es ESP,DF,Rayo Vallecano,20,1997,2,2,180,2.0,0,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,0,0,,0.00,0.00,,,,0,,0.0,0.0,70,89,78.7,1135,425,41,44,93.2,24,30,80.0,4,13,30.8,+0.9,2,6,1,1,5,79,10,0,17,4,6,0,0,0,0,62,13,14,64,14,2,9,0,2,3,1,3,2,1.00,1,1,0,0,0,1,0.50,1,0,0,0,0,0,4,3,4,0,0,1,100.0,0,7,50.0,9,3,2,0,2,5,8,0,112,6,0,4,75.0,3,0,79,0,2,2,78,69,88.5,2,90,5.3,90,2,0,,11,0.50,3,4,-1,-0.50,+0.28,1.6,2.4,-0.8,-0.40,-0.05,0,4,0,0,1,14,0,3,0.0,La-Liga,12,2018-2019
Jordi Alba,es ESP,DF,Barcelona,29,1989,36,32,2991,33.2,2,8,2,0,0,6,0,0.06,0.24,0.30,0.06,0.30,1.8,1.8,5.2,7.0,0.05,0.16,0.21,0.05,0.21,14,4,28.6,0.42,0.12,0.14,0.50,13.7,0,0.13,+0.2,+0.2,2305,2686,85.8,36567,13309,1283,1393,92.1,856,986,86.8,145,233,62.2,+2.8,44,141,60,18,213,2366,320,1,356,35,85,1,0,0,0,1995,414,277,2002,334,70,267,7,6,24,60,71,81,2.44,73,1,2,4,1,15,0.45,14,0,0,0,1,0,45,33,23,15,7,18,34.0,35,154,34.2,174,190,86,0,67,86,75,0,2990,97,104,29,69.0,20,1,2102,23,28,18,2307,2108,91.4,162,83,87.5,90,32,4,27,0,2.39,86,30,+56,+1.69,+2.10,67.6,34.2,+33.4,+1.01,+1.03,0,27,1,0,0,298,11,20,35.5,La-Liga,12,2018-2019
Pedro Alcalá,es ESP,DF,Girona,29,1989,25,20,1868,20.8,1,1,1,0,0,9,0,0.05,0.05,0.10,0.05,0.10,0.9,0.9,0.3,1.2,0.04,0.02,0.06,0.04,0.06,15,3,20.0,0.72,0.14,0.07,0.33,16.0,1,0.06,+0.1,+0.1,698,843,82.8,16867,5451,147,165,89.1,401,434,92.4,149,235,63.4,+0.7,4,37,6,0,40,797,46,0,102,37,3,0,0,0,0,575,93,175,38,729,54,0,2,1,31,12,6,12,0.58,10,0,0,0,0,2,0.10,2,0,0,0,0,0,31,20,23,8,0,15,60.0,10,46,27.5,105,59,3,1,9,60,178,1,1125,191,20,6,66.7,5,0,618,0,6,4,636,612,96.2,15,75,54.6,88,18,5,23,10,1.16,21,32,-11,-0.53,-0.24,19.0,26.0,-7.0,-0.34,-0.05,0,23,0,0,0,194,63,37,63.0,La-Liga,12,2018-2019
